city,classe_energie,description,ges,last_updated,posted_on,price,price_surface,rooms,siret_agence,surface,time_online,title,type,url,zipcode
Gières,C,"MAISON 7P+C GIERES RUE DE LA LIBERATION,GIERES proche centre, RARE.... maison de caractère individuelle de 7P+C, environ 180m2, avec grande cuisine 17m2 équipée, séjour 40m2 ouvert sur terrasse puis jardin, avec cheminée, cinq chambres, 2 salles de bains, garage, cave enterrée, terrain plat et clos de 650m² paysagé, Chauffage individuel au Gaz (chaudière très récente). Bonne exposition EST / OUEST. Proximité bus et toutes commodités du centre village. Belle affaire : 470.000 €uros,Référence annonce : 3723-1850886,Les honoraires sont à la charge du vendeur",D,1563918197.505362,1561464420.0,470000,2701.1494252873563,7,38260709100057,174,28.400202608356874,Villa 7 pièces 174 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1608914255.htm/,38610
Venon,E,"VENON,Entourée d'un îlot de verdure, à quelques minutes de Gières, villa individuelle aux prestations soignées. Volumes aériens pour 180 m² habitables. Cuisine américaine équipée ouverte sur salle à manger/séjour, 3 chambres + suite parentale et bureau. Terrasse avec vue dominant Grenoble. Garage 1 voiture, sur parcelle de 2974 m² de terrain. Toiture en ardoises. A découvrir... Ce bien n'est pas raccordé au tout à l'égout. Honoraires charge vendeur.,Référence annonce : G311-2552018,Les honoraires sont à la charge du vendeur",B,1563918198.571125,1561948800.0,659000,3661.1111111111113,6,80264369200014,180,22.793964943576743,Villa 6 pièces 180 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1612292686.htm/,38610
Gières,F,"Maison familiale de 178 m² avec un jardin de 350 m² et sous,Thierry DAVID, votre Conseiller indépendant Dr House Immo, à votre écoute au 0782148965 vous propose à Murianette, cette spacieuse maison mitoyenne de 178 m² avec un terrain plat de 350 m². Cette maison se compose d'une belle pièce de vie, une cuisine séparée, une chambre, une salle d'eau et un wc. A l'étage un logement pouvant être indépendant actuellement composé de 2 grandes chambres, d'une pièce de vie avec cuisine ouverte pouvant être aménagée en 2 chambres, une salle de bain et un wc. Elle est dotée d'un sous-sol complet avec un grand garage, chaufferie, cave. Cette maison au calme située dans une zone agricole à proximité des écoles, vous séduira par sa luminosité, ses volumes, sa vue dégagée, son exposition. Prévoir mise aux normes assainissement.,Référence annonce : 20940-2DHI531,Les honoraires sont à la charge du vendeur",G,1563918199.802801,1561973700.0,299000,1679.7752808988764,6,79986926800018,178,22.505784754639976,Maison 6 pièces 178 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1620218154.htm/,38610
Gières,E,"À vendre, maison d'une surface habitable de 160 m² à GIERES (38610),Située à GIERES, cette villa familiale de bon standing, datant de l'année 1990, offre 6 pièces réparties sur 160 m², pour 1 200 m² de terrain. Elle est pourvue d'une cuisine equipée, d'un salon de 20 m², de 4 chambres de 8 à 11 m² et d'un grand séjour de 23 m². Elle est aussi dotée de 2 salles de bain et de 3 toilettes. La maison comporte un cellier de 2 m².  Avec une école et des commerces à 1 min, cette villa est bien entourée. Ce logement étant à 5 min du tramway et à 1 min d'un arrêt de bus, n'ayez pas d'inquiétude pour tous vos déplacements. Une gare se trouve à 5 min pour vos voyages en train.  De plus, vous pourrez profiter d'une terrasse ainsi que d'un jardin. Cette maison possède également une cave, 1 garage double et des places de parking.  Cette villa est bâtie sur un étage. La présence d'un visiophone offre un accès plus sécurisé à la résidence.  L'intérieur et l'extérieur du bien sont en bon état.  Pour la saison froide, vous pourrez compter sur un chauffage au sol individuel, Deux cheminées sont également présentes.  Cette maison est classée E pour la performance énergétique et de catégorie C au niveau des émissions de gaz à effet de serre.  Le prix de cette maison est fixé à 455 000 euros et les honoraires sont à la charge du vendeur.  Envie d'en savoir plus ? Prenez contact avec l'un de nos agents. Référence : 2711,Référence annonce : 2711,Les honoraires sont à la charge du vendeur",C,1563918200.813389,1562064180.0,455000,2843.75,6,81898847900015,160,21.458574229040078,Villa 6 pièces 160 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1612767341.htm/,38610
Gières,,"GIERES CENTRE,Maison de village sise au 13 Avenue Jean Jaurès, rénovée intérieurement en 2016 mitoyenne d'un côté d'environ 90 m² (120 m² utiles) avec séjour ouvert sur cuisine entièrement équipée. A l'étage 2 chambres et salle d'eau. Les combles sont aménagés et constitue la 3ème chambre de 20 m² avec la possibilité d'aménager à nouveau une salle d'eau. Cave/buanderie en sous-sol. Terrain d'environ 200 m² clos. Prévoir des finitions de peinture, plinthes à poser, escalier à habiller. Ce bien est raccordé au tout à l'égout. Honoraires charge vendeur.,Référence annonce : G290-3800506,Les honoraires sont à la charge du vendeur",,1563918202.217512,1562090760.0,299000,3322.222222222222,4,80264369200014,90,21.150951591572827,Maison de ville 4 pièces 90 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1458952092.htm/,38610
Gières,D,"Dans un écrin de verdure, très belle propriété récente de 5P+Cuisine en excellent état avec jardin soigné et véritable piscine,Située dans un écrin de verdure, aux portes même de GIERES, dans un environnement calme et de qualité,,Superbe villa individuelle de 2000 en excellent état, 5 P+Cuisine récente et de haute qualité, environ 116m2 utiles + dépendances,,vaste espace jour climatisé et très lumineux car ouvert sur terrasse/véranda et jardin Ouest par baies vitrées, une chambre avec sa salle d'eau au rez de chaussée, et trois chambres avec rangements au 1er étage ainsi que la salle de bain principale avec baignoire d'angle et cabine de douche. Garage 16m2 avec espace rangement en mezzanine et, cabanon dans le jardin avec sa véritable cave enterrée...,Jardin clos et joliment paysagé de 615m2 avec parking auto, terrasses, véranda et piscine enterrée bénéficiant de très peu de vis à vis.,Grâce à ses nombreuses qualités, ce bien d'exception saura sans nul doute vous séduire !,Référence annonce : 3737-4139877,Les honoraires sont à la charge du vendeur",D,1563918203.239605,1562145660.0,549000,5083.333333333333,5,38260709100057,108,20.51554675468692,Villa 5 pièces 108 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1640828054.htm/,38610
Gières,E,"Maison Gieres 5 pièce(s) 110 m2,Idéalement située au coeur de Gières dans une rue paisible à proximité de toutes commodités, venez visiter cette charmante maison de ville qui comprend actuellement 2 logements. Le premier est composé d'une pièce de vie avec cuisine aménagée donnant accès à un jardin cosy à l'abri des regards, un cellier, une buanderie, l'étage dessert une salle de bains avec WC et 2 chambres en enfilade. Le deuxième logement type T1 est composé d'une pièce principale, une chambre et salle d'eau avec WC. Chauffage central fuel avec chaudière changée en 2013. A visiter en exclusivité avec votre agence Orpi Villard Bonnot,259000 euros Honoraires à la charge du vendeur.,Référence annonce : E1E0T1",D,1563918204.238037,1562329200.0,259000,2354.5454545454545,5,75386614400029,110,18.391252755059135,Maison 5 pièces 110 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1641968987.htm/,38610
Gières,,"GIERES - Proche Mairie. Pour le prix d’un loyer, venez découvrir cette adorable maison neuve de plus de 74 m2 utiles. Mitoyenne d’un côté, elle offre des prestations de qualité : poêle à granulés, douche XL, volets roulants électriques, normes thermiques RT 2012 ....,La maison présente 3 niveaux habitation : au rez de chaussée, espace jour avec cuisine ouverte, au 1er étage : grande chambre parentale, salle d'eau avec douche et meuble vasque, au 2ème étage, pièce mansardée de plus de 20 m2 avec deux fenêtres de toit équipées de volets électriques. La maison est lumineuse, elle dispose d'un petit jardin plat exposé Sud et Ouest et d'une place de stationnement. Petit quartier agréable, proximité toutes commodités. Honoraires à la charge du vendeur. Frais de Notaire réduits, possibilité de prêt à Taux zéro sous réserve d'éligibilité. Idéal première acquisition !",,1563918205.349163,1562515860.0,225000,4245.2830188679245,3,,53,16.230848948646475,Petite maison neuve proche de tout,Maison,https://www.leboncoin.fr/ventes_immobilieres/1642670286.htm/,38610
Gières,B,"Villa RT2012 de 2015 à Gières de 101 m² + 16 m² de garage, sur un terrain de 151 m² avec une place de parking.,Près de Grenoble et à quelques pas de toutes les commodités, commerces et gare (SNCF, Tramway, Bus).,Parfaitement entretenue et soignée, elle est composée de :,* au rez-de-chaussée :,- une entrée avec placard,- 1 WC,- une porte d'accès au garage,- une cuisine équipée (Mobalpa) ouverte sur salle à manger et séjour,- carrelage grands carreaux (60x60),- poêle à granulés (mode de chauffage économique),* à l'étage :,- 3 chambres dont 1 avec salle d'eau,- un grand placard/dressing (250 cm) dans une des chambres,- 1 salle de bain (meubles Mobalpa + carrelage au sol aspect carreaux de ciment) avec baignoire et WC suspendu,- 1 pièce ouverte qui peut faire office de bureau, salle de jeu ou de musique,- parquet chêne massif,* dans le garage :,- de nombreuses étagères dont 1 pour suspendre les vélos,- 1 plan de travail,- 2 prises pour machine à laver / sèche-linge,- 1 chauffe-eau thermodynamique,* à l'extérieur :,- 1 terrasse en bois (mélèze) de 20 m² sur un jardin avec de la pelouse,- 1 robinet + 1 prise électrique + 1 applique lumineuse,- 1 grande jardinière,- 1 lilas + 1 jasmin,Possibilité d'acheter également du mobilier,Plus de photos sur demande",A,1563918206.752804,1562537280.0,390000,3861.3861386138615,5,,101,15.982948527824547,Maison récente 5 pièces 101 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1642862304.htm/,38610
Venon,F,"AUVERGNE-RHONE-ALPES, ISERE, 38650 VENON (proche de GRENOBLE, URIAGE et CHAMROUSSE),Une grande maison d'habitation de 13 pièces sur deux niveaux, de 350 m² environ d'emprise au sol, à fort potentiel (copropriété, troisième niveau, agrandissements), très agréable à vivre (idéale pour réceptions et télé-travail), située 106, chemin de Pré Bousson 38610 VENON, dans un quartier calme entouré de nature, à 4 km de GIERES (Commune en expension, avec tramway, gare ferroviaire et sortie d'autoroute), le tout édifié sur un terrain à bâtir de 988 m², avec vue, soleil et arboré. Elle comprend :,  Au rez-de-chaussée :,  . un appartement de type T3 de 80,71 m² de surface habitable, avec une cuisine, un grand séjour, deux chambres, une salle d'eau et un wc (bail de 3 ans depuis le 30/11/2018, moyenant un loyer de 670 € par mois et des charges mensuelles de 150 €) ;,  . deux studios équipés (possibilité de créer un troisième studio, ou de les regrouper pour créer un appartement) ;,  . et trois garages fermés, caves, chaufferie, parkings, cours et jardins ;,  Et au premier et dernier étage, un appartement de type T6 de 150 m² environ de surface habitable, avec un hall, une cuisine, un grand séjour, cinq chambres, une salle de bains, un wc et une très grande terrasse (bail de 3 ans depuis le 18/08/2017, moyenant un loyer de 923 € par mois).,Prix 577.500 euros honoraires inclus. Prix 550.000 euros honoraires exclus. Honoraires de 5 % TTC à la charge de l'acquéreur. ,Tél. 06.07.26.79.19. Email : direction@bridgeconnexion.fr ou jean-claude.pont123@orange.fr",G,1563918208.015989,1562579940.0,577500,2221.153846153846,13,,260,15.489213148021587,Maison d'habitation de 13 pieces 38610 venon,Maison,https://www.leboncoin.fr/ventes_immobilieres/1631556346.htm/,38610
Gières,E,"MAISON A GIERES,GIERES, à proximité du village et de toutes les commodités, maison de type 4 Pièces + cuisine, sur un terrain de 368 m² dans un lotissement de 3 lots.,Cette maison sur deux niveaux comprend une belle pièce de vie lumineuse donnant sur une terrasse, une cuisine indépendante donnant également sur l'extérieur, deux chambres, une salle d'eau, et 2 WC.  Combles d'environs 40 m² aménageables, et grandes caves. Travaux à prévoir.,Référence annonce : 756-3880542,Les honoraires sont à la charge du vendeur",E,1563918209.497897,1562585160.0,290000,3052.6315789473683,4,51236914100019,95,15.428813633066085,Maison 4 pièces 95 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643029774.htm/,38610
Gières,,"GIERES  MAISON DE VILLAGE AVEC COUR INTÉRIEUR, et terrain de 450 m² environ EffiCity l'agence immobilière qui estime votre bien en ligne vous propose cet maison au cœur .Elle est composé de 3 appartements : 1er de 22 m² , avec kitchenette et mezzanine, 2eme de 22 m² , et le 3eme de 43 m² le tout donnant sur un espace privé extérieur sécurisé avec terrain,efficity Société par Actions Simplifiée, au capital de 116 847 € -,Carte professionnelle CPI 7501 2015 000 002 025 délivrée par la Préfecture de police de Paris -,Siège : 48 avenue de Villiers 75017 PARIS -,Garantie Financière CEGC pour un montant de 650000,00€ -,RCS : Paris 497617746 -,François Ferragut, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Grenoble n°352537831,Ref annonce : 39717,Référence annonce : 39717",,1563918210.812031,1562724960.0,290000,3411.764705882353,7,49761774600035,85,13.810773287396188,Maison 7 pièces 85 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1560709598.htm/,38610
Venon,D,"VENON villa,Villa coup de cœur de 1992, intérieur moderne en très bon état , lumineux et spacieux salon salle à manger d'environ 55 m2, cuisine américaine totalement équipée, 4 chambres dont 1 suite parentale avec salle d'eau douche à l'italienne et placards aménagés. Surface habitable de 128 m2, à cela ajouter une pièce sous pente de 10 m2 pouvant servir de bureau ou de chambre supplémentaire et un garage de 26 m2. Terrain clos de 650 m². Pompe à chaleur, chauffage au sol.Environnement calme tout en étant proche de Gières et de ses commodités. Honoraires charge vendeur.,Référence annonce : G313-3979832,Les honoraires sont à la charge du vendeur",C,1563918211.953333,1562765280.0,495000,3867.1875,5,80264369200014,128,13.34411983024191,Villa 5 pièces 128 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1617207533.htm/,38610
Gières,D,"MAISON -,GIERES CENTRE - A 5 minutes de Grenoble - Belle maison  de 125m² env  sur 300m² de terrain avec un grand espace de vie avec séjour ouvert sur cuisine équipée et aménagée, 3 chambres dont une suite parentale , grande sdb avec douche et  baignoire . buanderie et garage ., Proche commerces écoles accès autoroutes et Tramway.,Référence annonce : 2017-pv-2-4039524,Les honoraires sont à la charge du vendeur",D,1563918213.095175,1562797140.0,380000,3040.0,4,50400756800042,125,12.975383046007266,Villa 4 pièces 125 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1587469970.htm/,38610
Gières,C,"MAISON RECENTE BENEFICIANT D'UNE ISOLATION TRES PERFORMANTE - BEAUX VOLUMES - LUMINOSITE,Gières, cœur de ville, découvrez cette maison récente et mitoyenne. Secteur très calme, à proximité des commerces et des écoles. Elle se compose d'une grande pièce à vivre donnant sur terrasse et jardin. Salon séjour ouvert sur grande cuisine équipée moderne avec ilot central. Lumineuse elle est orientée sud-est et sud-ouest. Le Rdc disposera également d'un cellier, wc, chambre/bureau avec sa salle d'eau. A l'étage : 3 chambres avec des placards dont une offrant la possibilité d'accéder à un balcon. Maison bénéficiant d'une parfaite isolation, triples vitrages, isolation type Euromac2 (polystyrène). Chauffage par poêle à bois performant : chauffe  toute la maison (coût 300 euros/an). Mitoyenne et en copropriété (2 lots principaux), elle vous donnera la jouissance privative d'un parking devant la maison et d'un grand jardin pour vos enfants. Dépendances : Grand garage et cabanon extérieur. NB : Des travaux de finition seront à poursuivre. Entre appartement et maison, à 5 minutes de tout.,Référence annonce : 2175-SB16-4164350,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Pas de procédure en cours,Nombre de lots : 2",A,1563918214.639119,1562999160.0,459000,3302.1582733812947,5,50400756800042,139,10.637206471283678,Maison de ville 5 pièces 139 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1645605880.htm/,38610
Gières,E,"Vente à terme occupée sur 10 ans - GIERES (38610),En Vente à terme occupée, paiement des mensualités sur une durée fixée à l'acte authentique. L'occupation du bien peut être sur une durée fixe ou viagère (la vie durant du vendeur) en fonction des annonces. Dans le cas d'une vente à terme, le montant total et la durée de versement des mensualités sont fixes.,Descriptif du bien : En exclusivité GRENOBLE secteur universitaire de GIERES,Grenoble élue ville agréable à vivre car Lacs et Montagnes à proximité. secteur économique de 1er ordre et prix de l'immobilier accessible. Ville verte avec tramway.,Ferme rénovée avec 8 lots à la location allant du studio meublés et du type 2 avec balcon terrasse.,Dépendance. Garage .Foncier de 7000m².,Proche des commerces et du terminus du Tramway.,Analyse financière : En exclusivité GRENOBLE secteur universitaire de GIERES,Grenoble élue ville agréable à vivre car Lacs et Montagnes à proximité.Secteur économique de 1er ordre et prix de l'immobilier accessible. Ville verte avec tramway.,Ferme rénovée avec 8 lots à la location allant du studio meublés et du type 2 avec balcon terrasse.,Dépendance. Garage .Foncier de 7000m².,Proche des commerces et du terminus du Tramway.,La Nue propriété est opération de démembrement de propriété dans laquelle le vendeur se réserve l'usufruit du bien.Il perçoit les loyers et toutes les charges + travaux sont à sa charge.,En partant sur la base d'une valeur du bien de 450.000EUR, vous achetez ce bien sur la base d'une valeur occupée de 245.700EUR, qui se décompose en un Bouquet de 83.750EUR FAI et 120 mensualités de 1631EUR qui sont le terme de paiement et ensuite une occupation à vie.,Référence annonce : 421838098",E,1563918215.918536,1563467580.0,83750,335.0,20,48143166600058,250,5.21569350157347,Maison en Viager 20 pièces 250 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1647866456.htm/,38610
Gières,D,"Rare ... GIERES proche centre village, dans quartier pavillonnaire, maison de ville 3P+C 85m( sur joli terrain clos,Rare ... Proche centre village de GIERES, dans quartier calme et verdoyant, agréable maison de ville 3/4 P+Cuisine entièrement équipée,,environ 85m2 sur 3 niveaux, belle cuisine 12m2 + cellier 4m2, séjour 16m2 bien carré, deux grandes chambres de 13 et 17m2 plus une troisième mansardée au dernier niveau, salle d'eau avec meuble vasque, wc indépendant, garage 17m2 + annexe 4m2, cabanons,,terrain clos en dénivelé 800 m2 environ. Possibilité de stationner plusieurs véhicules dans la cour privative.,Idéal jeune couple. Prévoir budget travaux.,EXCLUSIVITE : 280.000 €uros,Référence annonce : 3732-4096985,Les honoraires sont à la charge du vendeur",E,1563918217.01186,1563501960.0,280000,3294.1176470588234,3,38260709100057,85,4.817789489119141,Maison de ville 3 pièces 85 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1621853983.htm/,38610
Gières,,"VILLA REZ DE JARDIN GIERES,DERNIER LOT,IDEAL POUR UN PREMIER ACHAT OU  INVESTISSEMENT....,Grésivaudan et Voiron Constructions vous propose une OCCASION RARE DE DEVENIR PROPRIÉTAIRE OU DE DÉFISCALISER A GIERES 5 minutes du centre à pieds une Jolie villa neuve à étage de 90 m² composée : au RDC 1 hall d'entrée avec placard + 1 WC indépendant --- 1 grande pièce de vie ouverte sur cuisine ---1 cellier --- A l'Étage : 3 chambres avec placards --- 1 SDB équipée avec WC --- un garage avec accès maison --- chauffage pompe à Chaleur-- VOLETS ROULANTS ELECTRIQUE -- Carrelage 60x60 -- sur un terrain de 220 m² (VU AVEC NOTRE PARTENAIRE FONCIER),transport en commun à coté --,ecole et commerces à pieds ...,FRAIS DE NOTAIRE REDUIT ....,A VOIR TRES RAPIDEMENT....,(le prix comprend MAISON + TERRAIN + ACCES ET ADAPTATION),contactez Paola,Référence annonce : VC38-209653",,1563918218.346686,1563780180.0,318000,3533.3333333333335,4,35080539600610,90,1.5976660496051664,Maison 4 pièces 90 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1623341212.htm/,38610
Gières,E,"Vente - Maison - 5 pièces + cuisine - 230 m² - 399 000 € -,GIERES secteur VILLAGE. A visiter sans tarder !,A 10 minutes du centre-ville de Grenoble proche de toutes commodités.,Situation d'exception pour cette maison de village en pierre.,Surface habitable d'environ 230 m² avec 100 m² répartie sur 2 niveaux, exposée OUEST + 130 m² de hangar attenant à la maison sont disponible à usage d'habitation (Certificat d'urbanisme accepté par la mairie de Gières ),Actuellement la maison est utilisé en tant que bureau dont 3 pièces au rez-de-chaussée.,A l'étage, 3 pièces + coin cuisine et accès terrasse.,Il y a également des combles aménagés et une grande cave au sous sol.,Access indépendant possible pour les 2 niveaux avec un escalier extérieur.,Diverses possibilité d'aménagement.,Le tous sur une parcelle de terrain de 413m².,Bien rare et recherché.,Transport : Bis.,Quartier : Village.,Ce que nous aimons :,Emplacement.,DPE : 263 (E).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Marine COSENTINO - 06 25 12 55 45 - m.cosentino@agence-agda.fr - AGENCE AGDA - 69 cours Jean Jaurès - 38000 Grenoble.,Nos honoraires : ***,Référence annonce : 27948,Les honoraires sont à la charge du vendeur",D,1563918219.459937,1563829860.0,399000,1734.7826086956522,5,39336986300013,230,1.0226789344571254,Maison 5 pièces 230 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1649727599.htm/,38610
Gières,E,"Grande possibilité pour cette maison de ville!,GIERES! Dans coin de rue recherché, proche bus, venez visiter dans un futur petit lotissement cette maison de village de 95 m2 non mitoyenne avec combles aménageables de 40 m2 au sol, 2 chambres possibilités 3 ou 4 dont une parentale, salon de 30 m2 + grande cave de 60 m2 avec une ouverture sur l'extérieure pouvant servir d'atelier, le tout sur un terrain de 369m2 sans vis à vis! Chauffage gaz de ville, tout à l'égout! Prévoir travaux d'aménagement! Contactez votre conseiller SAFTI : Marjorie CAILLE, Tél. : 07 82 53 04 65, E-mail : marjorie.caille@safti.fr - Agent commercial immatriculé au RSAC de GRENOBLE sous le numéro 448 719 690,Référence annonce : 380178,Les honoraires sont à la charge du vendeur",E,1563918221.010769,1563883380.0,290000,3052.6315789473683,5,52396432800026,95,0.40325243945474976,Maison 5 pièces 95 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1649903629.htm/,38610
Venon,A,"Villa à Venon de 155 m2 + 85m2 de sous-sol avec garage double + cave.,Bien rare dans un calme rural et très proche de Grenoble par les transports à proximité (bus, tram et train).,Séjour cathédrale, cuisine américaine, 4 chambres dont une suite parentale.,Parcelle de 1146 m2 avec une très belle vue ouest.",A,1563918222.219076,1563906360.0,670000,4322.580645161291,5,,155,0.13729420226757172,Villa très récente 240m2,Maison,https://www.leboncoin.fr/ventes_immobilieres/1634293656.htm/,38610
Vif,,"Villa traditionnelle à vendre située à Vif  au sud de Grenoble,- Surface du terrain 1515 m2 arboré ,- Surface habitable 193 m2,- Piscine 10 m x 5m avec  nage à contre-courant et local technique enterré  ,- Terrasse + plages 100 m2,- 2 Chambres au RDC,- 3 Chambres à l’étage,- 1 grande mezzanine ,- Séjour salon 37 m2 avec cheminée ,- cuisine équipée  de 14 m2 ouverte sur séjour,- 2 salles de bains,- 2 WC,- 1 Cellier,- 1 Balcon de 27 m2,- 1 Terrasse de 27 m2 ,- 1 Garage pour 2 voiture 50 m2 ,- Cave,Proximité de Transport à -de 300 m et à 3 mn des commerces et centre ville,Autoroute à 2 km",,1563918226.320666,1562425200.0,550000,2750.0,8,,200,17.28039722993142,Villa traditionnelle située à Vif au sud de Grenoble,Maison,https://www.leboncoin.fr/ventes_immobilieres/1642243370.htm/,38450
Vif,,"VIF,A Vendre, terrain constructible à 10 minutes du centre de VIF. Situé route de la Merlière dans un petit hameau sur les hauteurs de la commune. D'une superficie de 1025 m2, la viabilisation est à prévoir avec un assainissement individuel.  dont 5.26 % honoraires TTC à la charge de l'acquéreur.,Référence annonce : 1298,Non soumis au DPE,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 5,26% TTC du prix du bien hors honoraires,Prix hors honoraires : 123 500 €",,1563918227.883617,1560029100.0,130000,126.82926829268293,,,1025,45.01305420852922,Terrain 1 025 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1304303392.htm/,38450
Vif,,"Vente d'un terrain agricole avec possibilité dans l'avenir d'avoir un permis de construire.,Situation géographique : route du Céllier à VIF (38450),Prix : 20€ le M²,Faire proposition,Contact par téléphone uniquement,Tél : 07 68 72 53 06,ou   06 79 38 52 62",,1563918229.255038,1560329280.0,20,0.0007782101167315176,,,25700,41.53876452590304,Terrain agricole divisible en parcelle de 1000m²,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1626815768.htm/,38450
Vif,,"38450 VIF - Terrain constructible de 500 m² env,Terrain plat constructible se situant à 1 km du bourg.,Possibilité de construction 170 m² au sol, hauteur 9 mètres.,Quartier résidentiel très calme en partie boisé.,Exposition soleil toute la journée.,Eau, électricité, gaz de ville à proximité.,a 2 minutes à pied du bus pour Grenoble (toutes les 15 minutes). Proximité écoles.,Si vous souhaitez découvrir ce terrain n'hésitez pas à me contacter pour en savoir plus et venir le visiter : Bernard ECARNOT, en tant que conseiller immobilier auprès de la SAS Propriétés Privées, R.S.A.C. Grenoble 383 370 558, au 06 07 55 80 68 ou b.ecarnot@proprietes-prives.com,.,Prix de vente : 160000 euros  dont honoraires à la charge du vendeur. Mandat réf. : 204107PAI,Le professionnel garantit et sécurise votre projet immobilier.,SAS Propriétés Privées - 15 rue de l'Atlantique 44115 Basse Goulaine. Carte pro : CPI4401 2016 000 010 388 CCI Nantes - St-Nazaire,Référence annonce : 204107PAIBCN,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918230.046765,1560329520.0,160000,316.20553359683794,,48762477700024,506,41.53599591163297,Terrain 506 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1631039246.htm/,38450
Notre-Dame-de-Commiers,,"Notre dame de Commiers ""ISERE""38 Terrain zone AUA d'une contenance de 3 932 m²,Terrain zone AUA d'une contenance de 3 932 m² à vocation principal d'habitat dans le cadre d'une seul opération d'aménagement d'ensemble portant sur toute la zone,proche centre ville,M.Duclot.Serge>Tel:06-07-96-23-39-,Référence annonce : 2680520,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918231.61973,1560418800.0,271000,68.92166836215667,,84465742900016,3932,40.50268078391199,Terrain 3 932 m² Notre Dame De Commiers,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1575942228.htm/,38450
Vif,,Sur la commune de vif lieu dit pré Gambu. Très joli terrain plat situé traverse du chalet. Libre construction. Non viabilisé   Exposition / est sud et ouest,,1563918232.212268,1560788940.0,180000,310.3448275862069,,,580,36.21865986421428,Terrain à bâtir,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1633701405.htm/,38450
Vif,,"Beau terrain à bâtir - Viabilisé - 570 m²,LOT orange 825 - SAFTI - Hervé BOKSER (06 86 46 60 10) vous propose à 15 kms de VIF -  Monestier de Clermont dans un cadre champêtre avec une jolie vue sur les toits du Trièves, venez découvrir ce terrain avec exposition idéale au Sud Est.,Entièrement viabilisé. Construction libre. Sans vis à vis.,Parkings collectifs goudronnés - Éclairage nocturne,Petit lotissement se trouvant à  200 m à pied de la crèche, des écoles maternelle et primaire, et du collège.,A 2 pas des commerces du centre bourg, proche mairie, poste, tennis, piscine municipale, gymnase ...etc.,Mise en relation possible avec architecte, constructeurs.,D'autres terrains disponibles, nous consulter. Contactez votre conseiller SAFTI : Hervé BOKSER, Tél. : 06 86 46 60 10, E-mail : herve.bokser@safti.fr - Agent commercial immatriculé au RSAC de GRENOBLE sous le numéro 443 695 572,Référence annonce : 287931,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918233.913083,1561354500.0,74000,129.82456140350877,,52396432800026,570,29.67284621623931,Terrain 570 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1625644312.htm/,38450
Le Gua,,"Le Gua secteur Les Saillants terrain de 1000 m²,Venez découvrir cette nouvelle exclusivité Stéphane Plaza Immobilier ! Situé sur la commune des Saillants du Gua, ce terrain de 1000 m² est libre de construction. Non viabilisé, les réseaux sont néanmoins à proximité et potentiellement raccordable au tout à l'égoût.,Référence annonce : 373,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918234.48631,1561362060.0,120000,120.0,,83830081200016,1000,29.585352850810246,Terrain 1 000 m² Le Gua,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1602692810.htm/,38450
